# BSL Gesture Data
"# User: 006, Gesture: 9 (Nine), Sample: 2"
timestamp_ms,thumb,index,middle,ring,pinky
1.739,43,92,308,126,48
22.288,42,97,308,127,48
43.393,43,93,307,127,47
65.397,43,91,310,129,48
85.247,44,90,316,129,48
106.275,43,91,309,130,47
127.215,45,94,309,128,48
148.292,42,94,299,126,47
169.235,44,94,307,127,48
190.259,43,96,289,133,49
211.263,43,94,291,130,108
232.802,43,95,280,130,143
253.257,44,96,273,134,190
274.212,44,83,267,141,198
295.245,44,71,163,141,191
316.223,44,49,127,117,203
337.195,40,46,88,169,218
358.208,41,45,86,186,212
379.275,42,46,115,199,237
400.222,41,47,146,194,260
421.222,41,75,140,180,296
442.195,40,82,183,184,318
463.994,40,72,148,182,316
484.272,43,71,139,172,322
505.237,47,64,211,166,322
526.278,44,64,224,69,341
547.267,41,78,253,80,333
568.270,40,75,254,88,337
589.222,54,56,250,89,345
610.225,47,47,232,100,349
631.388,47,50,198,89,347
652.240,48,51,214,89,349
673.284,49,53,196,94,351
694.277,45,53,204,109,350
715.254,47,51,207,95,354
736.188,44,51,203,107,353
757.188,48,57,210,109,357
778.260,51,57,270,124,356
799.474,46,54,251,134,355
820.189,46,49,247,125,355
841.219,47,51,258,131,354
862.826,46,53,249,172,355
883.261,43,49,251,148,354
904.240,45,49,245,164,357
925.205,43,49,228,157,356
946.256,44,47,239,144,357
967.252,44,50,234,152,356
988.280,43,49,233,159,355
1009.221,44,50,235,165,356
1030.189,45,49,258,164,356
1051.217,43,49,290,166,355
1072.183,43,49,255,170,356
1093.186,43,51,257,170,356
1114.201,44,51,233,170,356
1135.242,43,49,265,170,354
1156.243,44,50,275,171,355
1177.194,44,50,274,166,354
1198.222,44,51,279,154,355
1219.227,44,51,274,172,354
1240.222,43,50,272,172,354
1261.300,45,50,275,171,356
1282.306,44,48,263,173,356
1303.929,44,50,268,173,356
1324.287,44,49,278,173,356
1345.211,44,50,265,168,356
1366.268,45,49,264,172,356
1387.261,44,49,267,175,354
1408.288,45,49,282,178,353
1429.242,46,49,277,175,355
1450.306,46,49,288,177,355
1471.367,45,49,263,181,354
1492.299,45,48,246,178,354
1513.267,46,49,244,177,355
1534.261,45,48,266,179,356
1555.275,46,48,276,176,354
1576.302,44,47,274,181,352
1597.290,46,47,273,170,352
1618.341,45,48,247,163,353
1639.323,47,50,236,175,354
1660.273,45,48,245,153,353
1681.303,45,47,220,156,351
1708.132,43,47,260,163,354
1723.283,45,51,231,156,350
1744.292,46,47,235,154,350
1765.315,45,47,246,148,351
1786.315,45,47,240,117,349
1807.502,45,49,273,112,348
1828.341,46,49,216,126,346
1849.324,45,49,216,127,343
1870.310,46,47,219,122,342
1891.313,47,47,217,118,346
1912.312,46,48,208,117,342
1933.316,46,46,213,121,342
1954.173,45,49,262,121,342
1975.190,47,47,220,119,341
1996.305,48,52,216,130,343
2017.295,47,48,216,127,343
