# BSL Gesture Data
"# User: 002, Gesture: 9 (Nine), Sample: 3"
timestamp_ms,thumb,index,middle,ring,pinky
2.114,63,101,79,174,1
22.424,65,100,93,171,3
43.447,74,99,90,171,2
64.447,70,98,89,171,2
85.432,56,99,89,171,1
106.557,47,99,92,169,1
127.943,48,98,90,177,1
148.492,47,97,92,178,1
169.530,49,101,91,178,0
190.450,49,103,94,166,0
211.519,50,99,95,148,1
232.423,50,98,93,72,2
253.433,50,100,92,67,6
274.605,52,99,92,126,4
295.774,52,98,93,172,45
316.865,53,98,94,239,49
337.852,55,99,85,266,14
358.406,53,100,66,251,192
380.255,54,100,83,204,253
400.475,53,98,63,189,260
421.627,50,99,82,166,278
442.573,42,106,85,105,276
463.603,50,109,94,161,272
484.584,104,109,90,169,274
505.477,48,111,85,191,263
526.424,50,109,88,191,263
547.488,47,108,96,176,263
568.425,44,108,98,197,263
589.788,44,108,242,208,264
613.466,42,110,245,221,259
631.544,90,115,241,222,260
653.178,85,113,245,218,263
673.517,103,116,239,229,259
694.804,112,114,244,229,259
715.433,112,117,242,212,243
736.566,103,118,245,201,239
758.507,103,119,245,204,239
779.749,107,117,241,214,242
799.431,111,118,242,207,239
820.408,116,118,244,207,237
841.812,110,117,239,209,239
862.516,109,118,248,144,234
883.461,100,115,248,188,225
904.545,102,118,238,191,205
925.432,99,114,251,200,203
946.460,110,113,245,197,211
967.450,112,112,242,213,206
988.465,121,113,245,199,199
1009.398,119,113,246,196,201
1030.453,122,107,242,190,187
1051.440,112,104,241,188,185
1072.371,109,102,238,187,185
1093.394,114,103,240,199,186
1114.392,120,101,239,204,187
1135.434,104,103,240,298,187
1156.403,115,102,238,330,184
1177.385,112,104,236,339,186
1198.406,118,105,236,344,188
1219.407,120,103,239,342,186
1240.403,120,104,238,339,181
1261.398,116,102,236,325,184
1282.411,115,101,232,326,188
1303.409,110,100,235,341,189
1324.396,112,101,235,347,194
1345.435,113,101,236,350,188
1366.484,112,96,237,343,187
1387.484,121,96,73,327,78
1408.440,120,94,62,332,77
1429.439,118,94,56,339,89
1450.433,120,97,56,344,155
1471.438,117,97,208,340,148
1492.450,117,95,53,338,161
1513.471,119,96,60,337,172
1534.402,121,93,219,343,174
1555.419,122,89,219,349,174
1576.449,122,95,221,345,176
1597.430,113,94,225,346,173
1618.435,116,94,222,343,175
1639.458,116,90,223,350,178
1660.675,116,84,224,353,182
1681.464,112,92,227,363,182
1702.738,101,81,224,360,182
1723.426,108,89,224,380,186
1745.426,104,94,226,385,188
1765.465,107,87,222,391,185
1787.230,106,83,219,393,188
1807.446,100,85,220,381,185
1829.110,98,64,219,377,186
1849.470,102,71,217,378,180
1870.467,97,68,219,380,183
1891.564,101,56,202,376,182
1912.450,109,62,179,357,183
1933.450,108,61,176,351,178
1954.518,107,59,151,346,109
1975.461,109,58,153,361,115
1996.582,103,58,172,366,119
2021.127,97,65,185,362,118
