# BSL Gesture Data
"# User: 002, Gesture: 3 (Three), Sample: 9"
timestamp_ms,thumb,index,middle,ring,pinky
1.976,1,103,170,186,7
22.530,0,101,184,188,5
43.566,1,99,180,188,3
64.514,1,104,240,188,5
85.507,0,103,268,188,2
106.758,1,99,278,184,3
127.755,0,90,277,186,5
148.545,0,93,287,188,3
169.670,0,82,290,188,3
193.661,0,95,292,187,4
211.490,0,86,290,187,3
232.470,0,86,286,183,2
253.677,1,112,276,185,3
274.555,0,89,271,186,6
296.197,1,95,272,184,1
316.603,0,99,266,185,3
343.620,0,100,285,143,9
358.645,0,66,292,183,16
379.837,1,84,288,202,14
400.827,2,112,252,245,13
422.942,17,108,278,267,11
442.538,27,122,125,266,12
463.573,28,99,251,253,32
484.649,54,113,268,272,163
505.643,185,98,252,221,176
526.953,201,106,247,230,194
547.676,214,94,251,205,197
568.607,248,84,265,205,197
589.629,305,71,246,164,199
610.559,429,89,254,178,197
631.645,452,119,248,152,199
652.648,476,100,337,193,206
673.595,518,112,342,206,205
694.499,545,114,378,198,201
715.538,548,128,364,192,202
736.682,554,120,365,198,203
757.655,551,125,370,200,221
778.573,566,125,373,197,247
799.557,577,118,364,187,252
820.750,581,128,372,187,255
841.472,581,121,372,198,256
862.544,581,122,374,198,260
883.536,588,150,359,199,263
904.892,588,146,364,206,263
925.924,588,135,372,203,265
946.703,588,136,371,205,266
967.555,589,138,363,201,267
988.644,591,143,377,196,268
1009.487,590,136,375,201,269
1030.482,590,137,366,200,269
1051.513,591,138,380,203,273
1072.524,589,143,375,202,272
1093.459,588,139,372,199,270
1114.495,588,142,370,204,268
1135.494,588,136,370,200,268
1156.470,585,139,369,201,269
1177.468,586,133,373,204,269
1198.488,585,140,374,205,270
1219.504,585,134,378,208,270
1240.596,586,130,393,210,271
1261.508,586,132,389,208,270
1284.109,585,131,382,211,271
1303.473,585,130,383,211,268
1324.642,586,131,377,208,269
1346.580,585,135,390,211,270
1366.703,584,134,387,206,271
1387.480,584,134,389,201,273
1408.511,585,137,386,204,271
1429.516,585,139,385,201,269
1450.524,583,135,384,207,270
1471.717,583,133,386,209,270
1492.534,584,133,386,207,271
1514.292,582,132,386,207,271
1534.558,582,135,389,207,271
1555.515,581,137,387,210,267
1577.313,581,132,388,209,268
1597.624,580,133,372,210,267
1619.024,579,132,378,211,267
1639.558,580,132,379,212,267
1660.511,580,131,364,211,268
1681.598,580,134,381,212,268
1702.596,579,137,366,213,268
1723.542,579,129,361,212,268
1744.552,578,123,371,213,269
1767.762,580,115,369,213,270
1786.436,579,119,372,213,269
1807.434,580,123,376,213,269
1828.461,579,122,374,212,269
1849.436,577,122,368,214,267
1871.048,577,122,357,214,267
1891.555,577,125,351,215,266
1912.554,577,123,369,215,265
1933.603,577,132,362,216,262
1955.199,574,136,360,215,260
1975.630,575,140,365,217,259
1996.594,577,135,359,213,259
2017.496,576,139,362,215,260
