# BSL Gesture Data
"# User: 002, Gesture: 5 (Five), Sample: 6"
timestamp_ms,thumb,index,middle,ring,pinky
1.575,41,2,269,186,4
22.173,42,0,272,188,3
43.137,43,3,270,189,3
65.502,45,3,270,177,5
85.188,43,1,273,178,3
106.217,45,0,278,182,5
127.140,49,0,275,183,4
148.496,51,16,282,188,5
169.197,54,25,280,188,5
190.818,51,0,280,181,3
211.763,51,0,265,177,3
232.268,48,65,271,170,4
253.179,43,82,276,165,5
274.176,38,82,241,144,5
295.190,34,81,284,138,3
316.202,31,64,243,125,3
337.295,39,80,243,85,1
358.313,26,91,260,74,1
379.514,23,99,223,79,1
402.014,23,106,225,87,1
421.483,42,108,290,82,0
442.156,46,115,295,107,6
463.245,51,124,279,157,12
484.244,188,132,299,168,11
505.157,230,198,324,226,15
526.190,258,256,349,416,17
547.198,279,249,354,457,17
568.210,295,268,405,466,14
589.207,302,287,439,492,56
610.186,305,286,470,507,211
631.198,305,402,586,522,251
652.225,299,392,609,534,263
673.148,302,383,614,538,269
694.178,292,381,625,536,276
715.184,321,391,620,546,281
736.188,386,379,621,543,286
757.323,449,401,621,544,289
778.589,461,445,623,534,299
799.650,489,491,623,539,299
820.250,464,449,622,540,300
843.551,448,435,625,541,301
862.235,447,480,624,543,304
883.216,452,520,627,543,303
904.341,462,496,623,543,302
925.265,472,508,623,541,300
946.197,484,533,623,543,293
967.347,466,530,621,543,292
988.425,473,525,622,542,287
1009.193,463,490,617,536,281
1030.229,369,366,612,530,263
1051.179,185,323,608,511,247
1072.231,119,353,607,502,218
1093.198,17,244,579,472,39
1114.239,23,157,483,450,15
1135.261,0,112,467,339,20
1156.172,0,109,459,344,18
1177.211,0,110,378,234,12
1198.224,5,107,370,57,13
1219.229,4,110,343,34,2
1240.444,2,105,237,23,0
1263.536,1,103,190,44,1
1282.241,0,95,71,46,4
1303.802,24,94,12,47,2
1324.966,13,110,42,110,0
1345.246,24,104,62,99,1
1368.937,49,86,71,150,3
1387.312,40,93,69,174,3
1408.245,45,89,223,189,1
1429.243,52,88,161,197,2
1450.170,56,77,212,294,2
1471.168,54,75,195,323,6
1492.278,58,71,188,321,3
1513.241,59,77,210,320,4
1534.251,54,77,191,325,5
1555.283,56,83,188,330,3
1576.250,55,80,205,320,4
1597.135,55,75,216,321,3
1618.135,54,75,202,319,4
1639.174,55,78,250,303,4
1660.246,52,74,254,277,4
1682.117,53,0,181,280,3
1702.763,54,0,203,259,3
1723.256,49,0,212,188,3
1744.266,46,0,213,170,4
1766.763,47,0,208,207,4
1786.133,49,0,200,199,3
1807.248,48,0,216,202,3
1828.281,50,0,182,215,3
1849.275,48,0,174,205,2
1870.198,49,0,116,176,3
1891.163,50,0,110,177,4
1912.143,45,0,133,183,2
1933.133,48,0,131,166,3
1954.131,47,0,159,185,5
1975.268,46,0,171,178,3
1996.273,48,0,263,175,5
2017.266,49,0,276,179,3
