# BSL Gesture Data
"# User: 002, Gesture: 9 (Nine), Sample: 9"
timestamp_ms,thumb,index,middle,ring,pinky
2.107,63,84,99,61,0
22.531,63,83,98,62,0
43.558,64,84,98,64,0
64.461,64,82,98,63,0
85.699,63,84,96,63,0
106.597,65,84,97,65,0
127.493,61,84,98,61,0
148.477,64,83,102,62,0
169.673,65,84,101,61,0
190.512,63,84,102,63,0
211.514,64,82,99,59,0
232.524,65,84,97,58,0
253.637,65,83,99,57,0
274.597,60,81,97,59,0
295.531,64,84,98,62,0
316.500,65,84,100,61,0
337.517,63,83,100,57,0
358.525,65,84,97,55,0
379.512,66,85,98,57,0
400.480,65,83,99,49,0
421.495,64,85,98,51,0
442.518,64,83,98,54,0
463.462,64,84,100,55,0
484.513,64,84,97,55,0
505.484,65,84,98,48,0
526.502,66,83,96,42,0
547.477,64,85,98,39,2
568.594,64,83,99,42,0
589.586,66,86,103,46,0
610.715,66,85,95,56,20
631.641,65,85,102,159,49
652.863,65,84,95,240,55
673.461,142,82,85,277,237
694.508,119,82,75,392,285
715.884,117,82,73,443,307
736.498,155,82,75,278,323
759.665,174,82,67,317,325
778.705,181,84,30,337,333
799.547,65,82,37,309,340
820.649,64,84,31,318,341
841.595,64,83,26,305,342
864.056,63,83,31,277,346
883.556,65,83,30,285,349
904.542,62,83,27,283,350
925.589,63,84,26,284,348
948.388,63,82,33,284,349
967.526,63,84,38,284,351
988.597,64,83,39,293,351
1009.630,65,83,31,287,349
1030.501,63,84,37,285,349
1051.501,62,83,38,285,349
1072.468,63,84,37,282,349
1093.481,63,85,37,288,349
1114.459,63,83,40,300,349
1135.454,63,84,39,296,350
1156.450,62,85,39,297,348
1177.439,63,85,37,277,349
1198.473,63,83,40,282,351
1219.484,63,83,36,295,349
1240.464,64,86,38,294,349
1261.495,63,86,38,292,353
1282.479,63,85,38,295,350
1303.495,65,83,39,281,350
1324.576,64,82,29,302,351
1345.473,65,83,28,302,350
1366.466,65,83,30,295,350
1387.565,63,85,34,277,350
1408.501,65,84,34,271,351
1429.448,65,84,32,271,350
1450.452,63,84,32,267,350
1471.446,64,85,33,277,350
1492.453,63,84,36,285,349
1513.468,64,84,32,284,350
1534.490,64,83,34,284,350
1555.776,64,84,34,286,347
1576.588,64,83,35,284,349
1599.382,63,84,33,290,348
1618.672,66,83,33,288,348
1639.499,65,84,37,290,346
1662.016,64,86,36,291,347
1681.485,64,83,35,292,347
1702.694,66,84,38,292,347
1723.631,65,83,39,299,347
1744.710,65,87,41,295,347
1765.499,64,84,37,300,345
1786.529,66,83,37,308,347
1807.494,65,83,36,305,346
1828.447,64,84,40,315,346
1849.457,64,84,36,312,346
1870.545,63,83,38,314,346
1891.527,65,86,38,315,347
1912.493,63,86,38,314,345
1933.665,61,86,38,315,345
1955.036,63,83,35,319,347
1975.593,65,85,37,316,346
1996.424,63,85,36,317,346
2017.452,64,84,36,314,346
