# BSL Gesture Data
"# User: 005, Gesture: 6 (Six), Sample: 5"
timestamp_ms,thumb,index,middle,ring,pinky
2.155,149,30,503,40,25
28.795,151,30,506,43,27
44.239,150,35,491,35,27
65.247,149,39,482,38,27
86.276,149,41,488,37,28
107.210,148,38,486,36,29
128.916,147,37,483,38,29
149.277,150,34,487,41,28
170.436,148,35,494,41,28
192.459,148,37,494,40,28
212.276,155,37,499,41,28
233.218,158,34,497,38,28
254.288,160,34,499,36,30
275.223,158,37,495,40,29
296.618,151,37,482,44,28
317.252,154,35,483,41,28
338.607,152,39,485,35,30
359.823,152,39,473,33,29
380.258,155,38,485,24,28
401.188,142,32,497,24,29
422.213,149,32,484,24,30
443.281,145,48,470,23,38
464.252,150,36,486,12,44
485.193,123,71,533,15,29
506.193,123,88,564,80,50
527.163,133,94,559,195,45
548.194,145,180,575,342,131
569.177,152,358,578,366,97
590.468,15,470,594,396,137
611.225,19,512,586,369,258
632.379,16,523,573,307,236
653.415,14,540,600,304,229
674.198,14,541,596,327,237
695.201,14,548,594,362,252
716.337,17,548,603,389,272
737.230,14,554,610,393,271
758.215,14,557,612,390,263
779.250,14,564,611,371,260
800.237,13,565,610,362,266
821.209,14,556,610,353,270
842.196,14,560,612,341,272
863.216,13,559,620,333,271
884.177,15,558,612,330,272
907.219,15,554,606,339,273
926.264,13,558,606,332,273
947.173,15,556,611,328,268
968.432,14,548,611,324,264
989.272,15,546,614,331,261
1010.383,12,546,611,335,262
1031.193,13,544,611,337,262
1052.181,14,543,611,334,258
1073.136,13,543,611,333,259
1094.115,12,543,611,338,263
1115.145,13,541,616,332,263
1136.148,13,543,618,333,256
1157.150,12,539,619,336,254
1178.153,12,545,618,334,256
1199.154,14,543,618,331,257
1220.154,13,540,620,333,257
1241.140,13,537,618,335,255
1262.338,13,536,618,329,256
1283.337,12,537,618,338,255
1305.758,14,538,619,337,257
1325.283,13,538,620,336,257
1347.159,12,538,620,343,257
1367.662,11,540,622,341,256
1388.913,14,543,621,334,258
1409.552,13,538,622,333,258
1430.886,13,540,622,335,259
1451.156,12,542,621,336,254
1472.286,12,544,620,336,260
1493.242,13,545,619,339,260
1514.161,13,547,620,327,263
1535.162,13,550,622,330,259
1556.351,12,548,622,333,261
1577.178,13,548,622,333,261
1598.302,14,549,622,329,264
1619.209,13,548,624,332,269
1640.213,13,548,622,336,273
1661.174,12,547,622,330,275
1682.192,14,548,621,328,271
1703.174,13,549,622,336,266
1724.332,14,548,622,334,263
1745.287,13,548,622,330,261
1766.186,12,548,624,325,261
1788.058,12,547,623,331,259
1808.150,13,548,621,335,259
1829.208,13,548,622,331,261
1850.246,13,549,621,332,260
1871.443,12,547,622,322,258
1892.181,13,547,621,327,257
1914.088,12,548,621,326,259
1934.149,12,547,621,323,258
1955.199,12,548,621,331,258
1976.446,14,550,620,331,257
1997.210,12,547,621,331,258
2018.141,14,548,620,328,259
