# BSL Gesture Data
"# User: 005, Gesture: 0 (Zero), Sample: 1"
timestamp_ms,thumb,index,middle,ring,pinky
6.314,20,47,499,39,2
27.164,21,47,499,40,0
48.136,22,47,499,42,0
69.127,23,47,499,41,0
90.100,21,48,500,41,0
111.126,23,49,498,40,1
132.080,21,47,498,39,0
153.105,21,47,497,44,0
174.118,22,47,498,40,0
195.174,22,48,498,40,0
216.136,19,48,498,40,0
237.332,19,48,497,39,0
258.152,19,48,497,39,0
279.154,21,47,497,41,1
300.154,23,48,494,40,1
321.153,22,52,497,40,1
342.162,22,73,492,48,0
363.181,81,80,506,51,1
384.417,131,81,551,43,48
405.125,158,85,544,38,52
426.691,184,99,573,278,51
447.101,213,103,568,331,56
468.243,215,93,577,361,77
489.213,237,368,600,376,200
510.346,267,386,612,432,255
531.129,283,393,600,461,252
552.223,284,337,606,489,251
573.192,285,287,605,486,267
594.535,290,328,568,496,267
615.117,299,440,554,497,276
636.225,345,423,495,498,282
657.181,360,414,540,498,299
678.272,360,420,517,497,298
699.171,359,437,525,500,299
720.542,367,419,570,503,302
741.336,354,443,579,503,300
762.657,352,446,576,497,301
783.448,353,455,576,497,300
804.777,350,456,575,499,299
825.397,348,454,569,474,300
846.314,343,450,566,471,293
871.471,341,448,543,472,291
888.862,341,434,581,469,291
909.447,341,432,590,467,288
930.449,337,415,587,466,287
951.919,338,426,583,466,288
972.264,332,426,587,466,283
999.495,331,414,572,470,280
1014.124,331,406,562,464,279
1035.150,332,407,539,466,278
1056.125,326,406,571,459,276
1077.133,331,404,564,459,277
1098.104,332,395,579,459,275
1119.121,335,392,581,458,276
1140.088,334,380,580,459,276
1161.040,334,386,582,460,274
1182.093,335,392,583,460,276
1203.133,333,407,577,459,274
1224.147,334,407,577,459,274
1245.132,331,401,579,456,275
1266.098,334,398,581,456,275
1287.168,334,399,581,455,277
1308.070,334,396,583,456,275
1329.069,335,397,584,458,276
1350.056,334,399,582,457,274
1371.141,335,399,581,456,274
1392.191,337,399,580,458,275
1413.117,336,402,583,455,274
1434.273,339,397,582,459,274
1455.308,340,400,581,457,273
1476.110,340,395,582,455,273
1497.086,340,399,581,455,271
1518.055,334,396,573,449,273
1539.181,322,368,541,446,268
1560.180,302,386,556,443,261
1581.280,286,346,530,430,255
1602.178,277,313,551,407,246
1623.137,259,228,549,345,225
1644.127,255,268,504,298,197
1665.499,210,84,438,332,94
1686.271,188,33,384,305,88
1707.188,188,34,281,199,50
1728.230,182,58,503,70,12
1749.104,164,56,469,47,0
1770.065,166,33,303,48,0
1791.090,162,4,393,54,1
1812.107,182,3,432,60,0
1833.108,186,4,438,47,1
1854.332,179,5,421,46,3
1875.175,191,5,426,58,4
1896.112,185,1,421,57,3
1917.109,182,5,425,54,3
1938.158,187,10,427,52,3
1959.121,178,8,440,49,3
1980.119,153,5,439,52,1
2004.287,135,4,447,52,1
