# BSL Gesture Data
"# User: 006, Gesture: 6 (Six), Sample: 10"
timestamp_ms,thumb,index,middle,ring,pinky
2.117,44,29,356,86,47
22.378,45,28,355,85,47
43.406,44,29,355,84,48
64.370,44,28,355,83,47
85.597,45,27,352,80,49
106.393,44,31,350,78,48
127.399,45,26,354,79,48
148.358,43,26,355,79,47
169.395,44,26,357,75,48
190.382,45,25,350,78,47
211.424,43,27,354,78,46
232.393,43,27,351,79,45
253.535,45,27,358,98,46
274.364,44,27,348,99,48
295.334,45,25,345,17,47
316.362,43,24,330,7,48
337.419,44,21,351,31,46
358.339,42,14,342,69,45
379.431,43,9,367,79,49
400.593,41,23,440,133,50
421.415,43,54,458,136,50
442.419,41,68,454,93,50
463.389,41,72,463,167,50
484.424,41,84,506,190,61
505.421,27,317,511,217,202
526.388,22,320,523,249,211
547.391,36,366,547,320,220
568.362,37,395,567,323,222
589.371,38,403,527,357,224
610.398,38,417,492,351,225
631.371,39,424,535,384,234
652.404,40,465,568,400,251
673.403,43,494,569,406,240
694.335,45,517,558,416,254
715.358,48,528,547,423,276
736.387,48,538,522,436,296
757.356,43,551,560,439,288
778.351,51,558,552,444,278
799.337,48,567,557,438,281
820.399,46,567,564,437,267
841.382,47,571,564,435,278
862.393,53,571,562,428,280
883.393,51,572,568,426,290
904.399,51,574,572,425,296
925.594,53,576,570,425,295
946.389,52,575,570,423,299
967.368,53,574,571,427,298
988.406,52,572,572,428,300
1009.388,53,571,570,427,300
1030.380,53,571,572,428,300
1051.353,53,570,573,427,302
1072.351,54,569,572,427,300
1093.391,52,568,573,426,300
1114.395,52,569,575,419,300
1135.363,51,560,573,414,298
1156.386,86,562,568,413,298
1177.394,100,559,571,414,297
1198.355,107,560,571,415,296
1219.697,111,559,571,414,294
1240.433,118,559,574,413,294
1261.378,124,558,570,410,295
1282.365,122,558,575,413,294
1303.461,127,557,571,411,294
1324.403,130,554,572,410,295
1345.365,130,551,571,413,296
1366.354,129,547,571,412,296
1387.551,132,547,570,412,295
1408.316,129,548,568,412,295
1429.328,127,545,574,412,294
1450.383,125,543,576,412,294
1471.371,125,539,572,418,297
1493.976,132,539,574,417,296
1513.376,129,540,575,419,295
1534.432,121,531,571,415,298
1555.392,121,531,571,404,294
1576.367,126,525,574,405,293
1597.458,125,524,573,407,294
1618.427,127,525,573,419,290
1639.375,124,526,572,406,290
1660.380,125,526,576,404,287
1681.372,124,524,574,413,285
1702.353,130,524,571,414,286
1723.334,134,522,570,412,285
1744.417,135,524,572,416,287
1765.422,135,523,573,416,285
1786.422,135,524,576,415,283
1807.447,135,524,576,414,285
1828.322,135,523,575,415,283
1849.725,134,524,575,416,284
1870.489,134,522,576,414,282
1891.423,134,521,574,411,281
1912.382,134,516,578,408,278
1933.476,134,518,575,407,277
1954.450,134,508,579,404,278
1975.358,135,502,575,407,279
1996.361,135,502,574,405,281
2017.382,135,503,575,402,280
