# BSL Gesture Data
"# User: 002, Gesture: 0 (Zero), Sample: 8"
timestamp_ms,thumb,index,middle,ring,pinky
1.982,46,94,79,143,0
22.418,44,98,78,141,1
43.431,39,97,78,142,0
64.402,47,97,80,143,0
85.459,53,98,79,142,0
106.424,54,92,79,137,0
127.431,56,100,82,133,0
148.468,54,108,80,135,0
169.403,201,109,82,135,0
190.440,207,109,85,120,0
211.585,278,110,82,125,0
232.429,281,111,83,131,0
253.462,253,113,79,120,0
274.383,268,113,80,92,0
295.433,273,111,77,81,0
316.420,302,108,79,83,0
337.415,303,109,81,85,0
358.473,320,111,78,74,0
379.518,307,112,77,81,0
400.520,340,112,210,79,0
421.448,366,107,211,78,0
442.702,413,110,209,84,0
463.470,423,111,208,82,0
484.607,436,113,213,90,1
505.456,438,113,213,102,2
526.470,443,112,211,136,5
547.497,443,117,202,149,2
568.802,447,116,227,69,4
593.593,452,116,296,136,5
610.471,452,117,312,169,5
631.481,454,117,301,279,10
652.461,455,119,310,369,11
673.584,458,117,340,402,11
696.105,459,115,356,421,13
715.693,456,114,426,428,15
737.371,454,114,413,436,15
758.586,454,115,415,455,16
778.567,456,86,440,440,17
799.606,453,94,457,455,17
821.154,456,96,477,452,18
841.697,458,97,481,445,20
862.572,454,106,520,445,22
883.599,451,114,542,450,23
905.023,447,135,561,451,26
925.444,444,143,554,457,25
946.496,443,143,579,456,25
967.526,436,160,582,458,26
988.517,428,161,584,455,25
1009.494,398,161,589,460,26
1030.506,383,162,591,462,26
1051.496,391,161,592,464,25
1072.440,389,161,594,467,24
1093.457,385,163,598,467,25
1114.458,386,161,599,467,24
1135.455,390,158,601,467,24
1156.491,391,160,601,467,25
1177.501,390,160,602,466,23
1198.375,391,161,603,468,24
1219.411,393,158,599,467,24
1240.384,393,161,599,468,25
1261.912,398,159,599,469,26
1282.531,398,160,600,467,23
1303.850,398,159,600,465,25
1324.515,389,160,600,463,25
1345.638,406,160,602,463,39
1366.435,408,159,602,461,65
1387.646,405,161,603,461,67
1408.438,410,160,604,461,73
1429.719,411,158,604,460,67
1450.602,415,159,606,460,89
1471.602,411,160,603,455,105
1492.549,409,159,602,460,115
1513.376,406,159,599,453,118
1536.021,406,159,599,458,133
1555.456,406,159,600,459,123
1576.546,406,158,601,461,136
1597.489,404,160,599,459,136
1618.512,404,158,600,459,132
1639.423,403,162,600,460,139
1660.378,401,160,599,460,141
1681.477,401,161,600,461,141
1702.406,407,160,600,462,143
1723.435,406,159,600,464,146
1744.536,403,161,601,465,152
1765.541,403,159,598,465,150
1786.764,402,156,597,466,151
1807.457,403,157,597,462,150
1828.869,403,158,599,461,160
1851.437,402,159,597,459,161
1870.725,401,161,597,455,161
1891.404,407,160,599,456,163
1912.838,407,159,597,455,165
1933.638,402,157,598,455,168
1954.596,399,160,599,457,171
1976.009,399,160,598,458,171
1996.711,397,160,598,458,171
2017.366,399,161,598,456,174
