# BSL Gesture Data
"# User: 006, Gesture: 7 (Seven), Sample: 3"
timestamp_ms,thumb,index,middle,ring,pinky
1.962,29,104,346,51,47
22.630,31,103,344,52,47
44.051,29,106,345,38,47
64.602,28,105,341,42,47
85.623,30,109,345,47,47
106.571,26,117,344,20,48
129.328,26,116,340,44,48
148.601,26,113,340,53,48
169.665,23,113,340,58,47
190.625,17,110,340,63,46
211.625,13,122,371,90,46
232.629,23,122,412,129,46
253.610,18,114,428,127,49
274.628,23,138,482,225,50
295.597,21,115,487,227,50
316.593,39,94,486,178,63
337.664,44,92,494,292,70
358.758,40,80,478,373,210
379.715,136,72,409,400,228
400.605,159,71,448,412,246
421.630,166,69,524,433,247
442.623,165,72,529,449,255
463.630,176,79,531,435,289
484.760,178,86,525,442,298
505.646,213,89,541,444,314
526.787,210,86,546,446,325
547.619,226,90,550,447,330
568.655,229,108,560,448,332
589.621,219,113,578,453,332
610.628,215,109,574,457,333
631.621,217,109,577,459,332
652.634,230,113,579,457,333
673.628,230,119,580,458,331
694.607,231,119,580,456,332
715.635,231,122,578,458,333
736.602,232,114,581,456,333
757.629,231,109,582,459,333
778.619,235,113,582,458,333
799.612,234,114,583,460,334
820.611,226,112,581,460,332
841.712,228,113,590,459,332
863.361,238,110,592,460,331
883.634,234,118,592,458,330
904.553,239,111,593,460,329
925.552,243,110,593,460,329
946.638,238,110,594,460,330
967.541,239,111,591,462,330
988.591,241,104,591,463,330
1009.556,237,117,590,463,329
1030.536,234,117,590,461,329
1051.592,236,119,592,460,330
1072.546,238,120,594,461,328
1093.564,235,108,591,462,327
1114.544,239,116,592,468,327
1135.548,233,108,591,470,327
1156.566,233,119,592,471,327
1177.598,235,117,589,470,326
1198.586,237,119,592,474,327
1219.595,237,109,592,477,325
1240.647,233,119,593,480,326
1261.620,229,120,591,480,327
1282.615,235,110,590,480,326
1303.545,229,115,591,477,325
1324.660,231,116,590,479,325
1345.671,235,118,591,476,326
1366.600,233,115,591,475,326
1387.585,232,110,592,476,326
1408.590,233,125,592,473,324
1429.592,233,129,593,471,325
1451.424,234,124,589,468,324
1471.647,238,122,595,457,325
1492.660,235,111,593,458,325
1513.928,235,112,593,460,325
1534.668,235,109,594,460,326
1555.752,238,109,595,459,325
1576.611,238,109,595,460,324
1597.600,238,112,594,469,325
1618.649,237,110,595,471,323
1639.711,238,115,593,473,319
1660.583,238,116,594,470,319
1681.602,238,118,595,470,315
1702.599,235,128,595,471,316
1723.592,232,125,595,469,317
1744.572,233,115,596,460,315
1765.545,236,116,593,453,316
1786.823,236,114,591,453,315
1807.672,236,113,591,452,314
1828.616,239,112,594,458,315
1849.626,239,111,595,456,315
1870.600,238,112,595,455,315
1891.562,239,114,593,449,315
1912.694,237,113,594,449,315
1933.558,237,113,595,448,315
1954.629,237,113,593,451,314
1975.609,239,113,596,451,316
1996.854,239,114,595,449,316
2017.625,237,111,595,453,316
