# BSL Gesture Data
"# User: 002, Gesture: 0 (Zero), Sample: 4"
timestamp_ms,thumb,index,middle,ring,pinky
2.065,204,0,67,117,0
22.365,199,0,67,119,0
43.240,201,0,66,117,0
64.259,203,0,66,118,0
85.274,201,0,66,116,0
106.292,203,1,67,116,0
127.272,203,2,67,117,0
148.308,204,0,66,116,0
170.658,203,0,67,116,0
190.255,206,0,67,116,0
211.423,205,0,66,116,0
232.236,204,0,65,118,0
253.244,204,0,66,118,0
274.400,204,0,65,116,0
295.241,205,0,65,117,0
316.280,213,0,66,115,0
337.366,207,0,66,115,0
358.364,207,0,64,112,0
379.335,207,0,65,115,0
400.393,207,0,61,111,0
421.330,209,0,64,107,0
442.258,208,0,63,107,0
463.604,211,0,64,101,1
484.313,209,0,63,96,1
505.368,209,0,20,91,0
526.233,209,0,21,80,0
547.337,208,0,24,74,0
569.830,237,0,26,77,0
589.314,239,0,27,79,0
610.264,313,0,15,75,0
631.229,323,0,65,78,0
652.373,335,0,74,86,0
673.276,341,0,76,84,0
694.262,350,0,71,67,0
715.266,353,1,72,121,0
736.253,354,1,183,177,0
757.217,359,10,254,225,3
778.243,363,5,352,266,0
799.523,366,54,406,351,0
820.260,367,67,408,394,0
841.208,362,66,428,420,7
862.235,363,67,461,433,2
883.235,359,78,477,448,9
904.197,359,73,467,448,0
925.245,352,71,420,460,0
946.244,341,9,319,473,0
967.273,343,13,214,465,0
988.281,318,39,215,449,0
1009.226,313,94,216,454,0
1030.240,323,101,217,456,0
1051.209,331,114,307,451,18
1072.220,343,116,291,451,24
1093.195,357,120,364,455,90
1114.206,357,125,325,460,96
1135.209,364,132,365,466,173
1156.222,364,178,324,466,193
1177.211,367,246,360,463,220
1198.203,374,267,354,465,224
1219.213,378,285,325,463,243
1240.217,385,291,321,464,241
1261.303,380,300,306,464,244
1282.529,379,301,334,461,243
1303.256,380,289,319,463,247
1324.448,380,295,313,462,250
1345.293,379,296,308,460,249
1366.212,383,321,290,462,249
1387.323,385,320,339,466,247
1410.183,385,327,333,461,250
1429.331,383,332,331,466,249
1450.431,385,317,339,463,249
1471.394,383,329,343,462,250
1493.221,388,324,328,463,249
1513.307,386,318,338,464,250
1534.706,385,340,333,460,249
1556.239,389,327,345,463,250
1576.226,388,336,358,465,250
1597.361,388,333,343,464,250
1619.152,389,335,339,464,250
1639.642,389,326,348,463,251
1660.513,389,336,343,465,249
1681.609,390,327,347,467,249
1702.437,390,330,356,466,249
1723.391,390,340,361,466,250
1745.037,391,350,361,467,250
1765.692,387,357,358,465,251
1789.323,388,357,362,467,250
1807.480,391,359,361,465,251
1828.477,386,361,351,468,251
1849.253,382,360,345,469,251
1870.233,382,357,352,469,250
1891.323,385,362,352,466,250
1912.333,383,359,355,469,250
1933.250,387,361,356,466,249
1954.296,388,362,357,465,249
1975.602,397,361,354,467,248
1996.313,388,361,362,467,249
2017.239,387,364,365,468,247
