# BSL Gesture Data
"# User: 002, Gesture: 3 (Three), Sample: 8"
timestamp_ms,thumb,index,middle,ring,pinky
2.002,19,79,264,196,2
22.433,19,82,261,196,2
43.470,11,80,273,194,3
64.436,18,86,266,194,4
86.076,18,78,318,188,2
106.410,16,78,235,191,3
127.477,14,76,237,188,4
148.425,9,75,238,188,4
169.420,34,80,230,190,8
190.447,35,82,253,186,6
211.461,27,77,216,179,5
232.409,30,79,292,171,7
253.464,35,91,312,171,11
274.424,50,85,302,167,9
295.543,80,86,320,164,7
316.738,136,79,314,135,2
337.738,202,75,323,146,3
358.424,220,94,346,158,2
379.448,226,103,341,140,2
401.169,373,88,339,133,0
421.919,398,88,320,169,3
442.524,423,85,291,151,4
463.443,448,89,275,98,8
484.517,459,106,262,130,8
505.443,482,99,243,139,19
526.425,494,115,243,142,17
547.462,524,103,268,126,12
568.409,560,101,284,124,7
589.460,571,105,291,152,8
610.558,567,102,310,143,8
631.428,585,97,297,190,8
652.428,595,107,355,192,8
673.521,596,97,358,220,10
694.469,596,91,379,235,8
715.678,595,97,379,252,8
738.872,593,105,394,262,9
757.648,596,111,389,269,8
778.496,596,104,375,273,8
799.466,595,119,358,271,8
822.542,597,113,357,274,10
846.180,596,112,355,268,8
862.473,598,128,354,272,8
883.460,596,124,337,272,8
905.095,590,121,363,274,7
925.758,589,117,368,273,8
946.472,591,119,379,273,7
968.009,589,117,383,273,8
988.461,590,117,372,272,9
1009.439,592,120,379,274,9
1030.443,591,120,381,272,9
1051.444,594,121,378,274,10
1074.158,593,125,377,272,8
1094.037,592,117,377,274,10
1114.872,592,120,384,274,9
1135.537,592,115,386,274,8
1156.595,592,122,382,273,7
1177.501,588,125,380,274,9
1198.565,588,130,382,277,9
1219.703,589,126,382,275,12
1240.816,586,137,381,276,9
1261.514,588,136,380,277,9
1283.295,587,143,378,279,10
1303.700,587,145,381,280,10
1325.989,585,148,381,279,10
1346.137,586,151,380,279,9
1366.847,584,143,384,280,10
1387.828,584,139,385,278,8
1409.277,585,128,388,281,8
1429.631,585,131,386,277,11
1450.698,588,143,382,276,9
1471.596,589,137,373,275,9
1492.651,595,127,375,277,9
1513.538,596,132,371,277,13
1534.564,598,123,371,279,11
1555.524,599,135,375,278,14
1576.525,598,126,371,276,26
1597.507,597,127,371,284,36
1618.530,598,129,368,275,44
1639.508,599,121,371,256,45
1660.501,599,116,370,260,54
1681.513,598,124,372,260,52
1702.555,599,124,375,260,54
1723.523,599,113,377,252,56
1744.500,599,122,375,247,56
1765.512,599,120,373,250,56
1786.488,600,115,368,252,55
1807.565,600,113,372,235,135
1828.589,601,122,363,239,178
1849.516,599,123,354,222,194
1870.775,601,119,356,205,204
1891.774,602,133,352,221,216
1912.545,603,128,355,221,225
1933.648,603,120,351,235,240
1954.480,603,112,334,250,258
1975.373,605,111,318,255,260
1996.344,606,98,312,242,260
2017.477,605,103,350,250,262
