# BSL Gesture Data
"# User: 004, Gesture: 4 (Four), Sample: 7"
timestamp_ms,thumb,index,middle,ring,pinky
2.185,37,96,298,25,0
23.302,40,97,300,21,1
44.287,40,96,295,20,0
65.294,39,95,304,22,0
86.225,39,95,302,21,0
107.247,38,96,313,21,0
128.213,37,94,318,21,0
149.277,39,94,322,22,0
170.280,39,94,329,21,1
191.273,41,93,301,19,0
212.235,41,94,305,20,0
233.228,42,96,307,21,1
254.184,227,95,295,19,0
275.228,250,90,299,18,0
296.311,264,80,313,17,0
317.331,301,92,288,10,0
338.428,333,112,274,3,0
359.326,359,107,175,4,0
380.262,380,105,175,0,0
401.319,387,100,182,0,0
422.290,382,118,184,0,0
443.240,390,117,179,0,0
464.298,404,119,179,0,0
485.213,452,119,184,1,0
513.691,461,119,179,1,0
527.234,461,122,181,3,0
548.229,457,119,188,4,0
569.218,451,123,187,3,0
590.232,408,119,186,2,0
611.228,406,119,189,0,0
632.225,406,114,188,1,0
653.237,403,114,183,1,0
674.245,399,115,186,0,0
695.226,396,112,187,1,0
716.273,397,118,186,3,1
737.962,392,121,188,4,0
758.265,394,122,189,2,0
779.300,390,120,185,6,0
800.263,389,120,187,3,0
821.769,388,117,188,3,0
842.386,386,117,186,3,0
863.218,383,116,180,2,0
884.234,383,118,183,1,0
905.242,382,115,187,2,0
926.199,381,117,186,2,0
947.185,381,111,189,4,0
968.221,383,110,185,3,0
989.207,382,110,183,2,0
1010.195,377,108,187,2,0
1031.217,368,108,190,6,0
1052.206,368,107,190,1,0
1073.188,367,104,189,2,0
1094.212,368,105,186,3,0
1115.207,369,105,186,3,0
1136.206,368,105,187,4,0
1157.210,365,97,186,3,0
1178.235,365,98,187,3,0
1199.203,364,96,186,1,0
1220.220,361,93,189,5,0
1241.261,359,103,187,1,0
1262.656,356,102,188,1,0
1283.241,361,103,186,1,0
1304.607,360,100,186,1,0
1325.282,360,102,189,2,0
1346.374,359,102,187,5,0
1367.417,357,102,187,2,0
1388.250,357,101,188,3,0
1409.667,359,102,188,2,0
1430.226,359,102,187,3,0
1451.257,359,104,186,3,1
1472.235,364,103,186,1,0
1493.223,359,105,187,1,0
1514.219,357,103,186,1,0
1535.643,357,102,185,2,0
1556.242,360,102,184,3,2
1577.248,360,101,187,3,0
1598.365,359,100,187,1,0
1619.263,361,103,186,2,0
1640.244,362,103,190,1,0
1661.253,361,102,188,3,0
1682.319,360,102,188,1,0
1703.237,360,103,189,2,0
1724.229,362,105,188,2,0
1745.372,360,101,188,3,0
1766.735,361,102,188,1,0
1787.280,359,102,189,2,0
1808.253,360,101,189,1,3
1829.275,361,102,189,2,0
1850.231,360,103,188,2,0
1871.208,360,103,189,3,0
1892.211,359,103,188,1,0
1913.232,359,103,189,3,0
1934.335,357,101,187,2,0
1955.227,359,103,190,3,0
1976.362,361,102,187,1,0
1997.225,360,102,187,3,0
2019.002,362,102,187,2,0
