# BSL Gesture Data
"# User: 001, Gesture: 7 (Seven), Sample: 1"
timestamp_ms,thumb,index,middle,ring,pinky
1.770,28,9,43,121,1
22.339,27,9,42,113,1
43.389,26,0,45,117,1
64.378,26,7,37,118,1
85.375,26,72,43,123,8
106.360,27,81,40,95,20
127.394,15,86,115,146,22
148.355,28,90,230,329,40
169.451,25,97,303,389,78
190.373,31,104,323,413,76
211.507,9,109,376,460,86
232.406,15,99,366,475,88
253.516,136,96,393,490,84
274.476,108,98,396,503,91
295.420,144,109,449,506,91
316.361,125,103,448,503,92
337.382,124,119,461,510,106
358.362,105,124,482,524,158
379.439,114,131,505,520,191
400.406,95,133,505,524,212
421.445,109,136,504,525,224
442.388,113,137,518,524,224
463.372,105,135,508,523,225
484.322,107,133,515,523,228
505.374,122,133,522,518,230
526.508,111,134,547,523,232
547.432,116,131,568,524,231
568.406,125,132,583,522,233
589.400,131,130,583,525,231
610.410,126,133,598,522,232
631.405,113,128,597,520,231
652.378,122,130,599,524,234
673.384,121,130,599,523,231
694.384,121,133,599,522,229
715.400,117,131,599,523,230
736.413,118,129,603,522,230
757.396,128,127,601,524,231
778.345,131,120,603,523,230
799.618,128,109,604,526,229
820.434,123,109,608,527,230
841.513,127,108,607,523,231
862.437,129,109,609,524,228
883.450,127,106,607,520,230
904.388,125,106,608,525,229
925.383,137,104,609,524,229
946.456,133,107,609,523,229
967.398,132,110,608,518,228
988.331,136,121,608,521,227
1009.354,134,126,606,525,227
1030.348,132,107,606,521,224
1051.354,142,107,606,521,227
1072.313,135,117,606,526,226
1093.333,136,105,608,527,228
1114.352,134,103,606,525,227
1135.333,134,97,606,524,227
1156.284,135,99,609,525,227
1177.345,134,97,607,525,227
1198.345,136,99,606,525,226
1219.328,137,96,606,525,227
1240.400,129,95,607,526,226
1261.391,136,101,606,525,227
1282.373,135,92,609,526,226
1303.407,138,92,610,526,225
1324.391,140,87,609,523,220
1345.372,138,89,609,524,219
1366.389,142,87,608,527,218
1387.390,138,87,608,525,217
1409.582,140,88,608,525,218
1429.385,135,93,608,523,216
1450.383,133,88,610,522,214
1471.393,142,85,609,523,214
1492.311,143,83,610,524,215
1513.694,145,85,611,522,214
1534.397,143,83,608,523,215
1555.389,144,83,610,525,216
1576.442,144,85,609,524,215
1597.323,144,86,610,524,218
1619.083,145,84,610,523,215
1639.546,145,86,610,525,215
1660.571,143,87,610,524,214
1683.248,143,88,611,525,212
1702.331,146,84,609,524,213
1723.591,143,84,610,523,211
1744.480,137,68,610,525,214
1766.589,136,67,609,525,214
1786.301,138,66,610,524,215
1808.757,140,66,609,524,208
1828.348,140,63,612,522,203
1849.804,139,64,610,523,198
1870.323,138,67,608,522,199
1891.681,137,66,610,523,198
1912.861,138,65,611,524,198
1933.325,136,63,612,522,198
1954.303,138,61,611,521,199
1975.327,140,62,612,521,200
1996.296,140,63,611,523,198
2017.318,140,64,612,521,198
