# BSL Gesture Data
"# User: 005, Gesture: 1 (One), Sample: 7"
timestamp_ms,thumb,index,middle,ring,pinky
1.963,23,38,444,26,24
22.604,21,40,444,25,30
43.623,23,40,443,27,27
64.577,23,41,443,25,31
85.613,22,39,446,24,37
106.630,23,37,439,25,33
127.655,23,39,449,23,33
148.861,22,42,449,24,34
169.886,21,39,449,23,35
190.636,22,40,441,23,36
211.654,24,42,443,22,35
232.656,21,37,445,22,34
253.668,22,37,443,22,36
274.804,21,37,443,20,35
295.650,20,38,433,24,39
316.623,19,38,425,22,36
337.614,20,38,415,22,39
361.582,20,58,421,28,40
379.630,22,58,466,25,40
400.639,21,48,487,21,41
421.621,22,32,533,39,44
442.733,22,7,542,174,45
463.645,20,9,552,262,47
484.702,19,2,556,357,80
505.640,22,2,582,389,51
526.625,80,3,584,401,50
547.762,145,29,596,403,48
568.628,210,33,597,440,85
589.653,237,46,606,454,87
610.640,245,50,606,460,102
631.599,258,50,611,463,222
652.649,252,62,619,477,242
673.740,250,61,611,472,245
694.685,257,63,614,469,246
715.739,259,60,616,481,246
736.683,262,50,620,479,249
757.651,264,53,624,468,249
778.705,265,52,623,480,249
799.647,263,53,623,484,252
820.667,266,55,626,491,248
842.261,264,53,627,490,247
862.730,263,51,629,481,247
883.749,255,52,631,483,247
904.733,254,50,631,483,247
926.603,255,52,631,485,247
946.675,257,52,630,485,248
967.706,257,51,632,483,248
988.717,254,52,630,488,247
1009.659,253,52,630,486,246
1030.694,255,52,630,489,246
1051.673,253,51,632,492,249
1072.673,255,50,631,493,248
1093.614,257,52,631,490,248
1114.636,255,52,631,491,250
1135.660,261,53,632,491,248
1156.680,259,51,631,491,249
1177.672,260,51,632,491,248
1198.684,261,52,631,493,247
1219.552,261,52,630,488,249
1240.587,257,42,629,479,247
1261.718,252,37,629,480,243
1282.861,247,33,630,479,245
1303.800,243,33,628,476,244
1325.090,244,31,628,478,243
1345.685,249,32,628,476,244
1366.605,254,33,628,477,244
1388.765,249,32,625,479,246
1408.678,248,36,628,478,244
1429.709,242,32,627,477,246
1453.609,244,33,627,477,245
1471.746,246,32,628,478,246
1492.721,245,37,628,478,246
1513.729,244,33,623,478,244
1534.591,240,32,628,480,243
1555.590,239,33,627,477,245
1576.596,241,34,630,475,246
1597.718,236,33,631,476,245
1618.694,235,34,629,475,245
1639.721,235,35,629,476,244
1660.602,239,33,629,481,245
1681.577,240,37,629,481,246
1702.591,238,34,628,483,245
1723.634,238,35,629,483,245
1745.198,239,36,628,479,247
1770.112,238,33,627,477,245
1786.824,243,31,625,478,245
1808.431,246,33,624,477,245
1828.577,251,37,627,475,245
1849.545,251,38,629,477,246
1870.558,246,39,627,477,244
1891.647,246,35,627,481,243
1912.703,247,35,626,479,242
1933.694,247,37,626,481,241
1954.594,244,35,625,480,241
1975.602,243,36,626,481,242
1996.651,243,35,625,482,241
2017.569,243,35,625,481,241
