# BSL Gesture Data
"# User: 004, Gesture: 4 (Four), Sample: 4"
timestamp_ms,thumb,index,middle,ring,pinky
2.029,0,100,232,30,0
22.244,0,101,225,30,0
43.279,0,100,224,19,0
64.196,0,100,218,27,0
85.245,0,103,223,29,0
106.485,0,103,211,16,0
127.401,0,100,206,13,0
148.236,0,99,179,7,0
170.167,17,54,179,2,0
190.199,3,127,191,0,0
211.198,42,122,175,2,0
232.487,50,115,171,1,0
253.205,283,96,186,0,0
274.240,319,109,174,0,0
295.246,345,106,177,0,0
316.238,369,103,182,1,0
337.204,368,104,183,0,0
358.222,383,103,182,0,0
379.209,391,105,183,0,0
400.402,396,115,181,0,0
421.186,398,116,185,1,0
442.241,389,118,185,0,0
463.242,395,121,184,0,0
484.226,400,117,187,5,0
505.260,398,116,184,3,0
528.967,402,117,187,3,0
547.197,401,113,185,3,0
568.501,400,116,188,6,0
591.141,401,117,188,6,0
610.260,399,116,188,6,0
631.247,398,115,189,3,0
652.195,390,110,189,5,0
673.199,392,106,189,6,2
694.789,391,106,187,7,0
715.261,392,104,187,5,0
736.190,392,100,187,3,0
757.260,391,104,186,0,3
778.262,392,108,186,0,0
799.388,386,116,184,0,0
820.256,384,113,183,0,0
841.604,382,109,182,0,0
862.227,377,112,187,0,0
883.196,376,108,183,0,0
904.224,376,109,188,0,0
925.267,377,110,184,0,0
946.196,377,110,185,0,0
967.256,377,110,189,0,0
988.230,376,108,186,0,0
1009.222,376,107,185,0,0
1030.268,376,111,187,0,0
1051.229,364,112,188,0,0
1072.194,370,113,189,0,0
1093.217,370,111,188,0,0
1114.194,360,108,188,0,0
1135.215,371,108,187,0,0
1156.198,373,108,186,0,2
1177.210,369,104,188,0,1
1198.183,365,102,189,4,0
1219.213,371,102,186,4,0
1240.191,374,104,185,4,0
1261.318,372,107,186,0,0
1282.192,370,108,183,0,0
1303.271,369,109,184,0,0
1324.426,366,113,180,0,0
1347.733,369,110,185,0,0
1376.151,361,112,183,0,0
1387.157,361,113,183,0,0
1408.254,363,110,182,0,0
1429.295,361,107,181,0,2
1450.234,359,111,182,3,0
1471.238,354,112,181,0,0
1492.464,355,109,182,0,0
1513.246,354,109,182,3,0
1534.192,352,110,184,0,0
1555.245,354,110,183,0,0
1578.953,352,110,182,0,0
1597.462,353,108,187,0,0
1618.235,352,108,189,0,0
1639.231,353,109,190,0,2
1660.233,351,110,187,0,0
1681.213,350,112,187,0,0
1702.226,350,110,186,0,0
1723.164,352,110,187,0,0
1744.201,350,112,190,0,0
1765.202,352,109,187,0,0
1786.385,351,108,189,0,0
1807.236,351,110,188,0,0
1828.239,351,112,186,0,0
1849.293,351,112,187,0,0
1870.207,351,110,189,3,0
1894.096,351,110,187,0,0
1912.234,349,112,187,1,0
1935.510,351,113,187,1,0
1954.223,351,112,189,0,0
1975.218,350,113,187,1,0
1996.222,352,110,185,3,0
2017.143,353,108,186,1,0
