# BSL Gesture Data
"# User: 002, Gesture: 1 (One), Sample: 3"
timestamp_ms,thumb,index,middle,ring,pinky
1.844,111,36,62,118,0
22.866,113,35,60,119,0
43.869,115,33,65,102,0
64.853,114,34,66,93,0
85.858,113,32,68,100,0
106.865,109,35,68,108,0
127.905,109,33,66,109,0
148.902,112,32,65,107,0
169.939,110,33,66,108,0
190.864,108,35,65,111,0
211.933,111,33,64,111,0
232.893,111,34,66,105,0
253.995,112,33,67,117,0
274.935,112,34,67,93,0
295.901,107,36,65,89,0
316.964,107,17,65,79,0
337.891,108,30,36,75,0
359.210,102,24,48,76,0
379.889,104,41,62,64,0
401.101,104,45,60,66,0
421.894,106,42,69,56,0
442.898,111,35,60,58,0
463.886,110,11,62,71,0
484.851,108,12,233,97,0
505.888,114,29,297,118,0
529.420,119,41,343,175,0
547.869,124,50,435,303,0
568.921,129,29,444,407,0
592.561,257,49,476,439,0
610.920,273,53,464,448,0
631.875,290,71,477,498,0
652.879,300,76,549,494,0
673.919,306,78,564,507,0
694.925,309,77,575,516,16
716.001,309,75,584,523,18
736.905,328,75,595,523,105
757.940,336,73,600,521,113
778.863,339,85,598,517,80
809.437,340,82,590,529,61
820.835,349,84,592,578,53
841.836,355,88,587,568,107
862.837,354,97,593,574,108
884.645,339,101,593,567,194
906.744,341,109,584,556,210
926.883,333,112,585,567,245
947.004,335,113,585,577,235
967.884,335,115,578,582,256
988.883,330,116,585,585,258
1009.931,326,117,579,584,258
1030.876,327,117,585,581,269
1051.868,325,116,585,583,269
1072.906,328,116,582,581,268
1093.872,332,119,584,583,258
1114.833,331,117,583,590,260
1135.906,327,117,583,590,262
1156.864,327,116,585,591,267
1177.827,326,117,579,591,264
1198.872,323,117,583,592,261
1219.831,321,118,582,586,259
1240.856,320,117,582,586,252
1261.855,323,113,583,587,255
1282.856,323,115,583,587,256
1303.877,322,116,583,582,259
1324.853,330,114,584,579,261
1345.886,334,115,582,573,265
1366.883,337,115,581,584,261
1387.891,332,116,581,581,259
1409.164,338,116,580,584,258
1430.017,340,115,578,583,257
1451.760,338,118,579,580,257
1471.962,333,114,584,573,244
1494.864,331,115,581,578,248
1513.958,330,115,578,582,255
1534.989,336,115,583,584,255
1556.505,330,114,582,582,258
1576.908,329,113,576,579,250
1597.871,327,113,574,581,246
1618.954,328,109,572,578,269
1639.885,325,109,572,582,265
1660.888,324,107,561,582,263
1681.859,339,107,564,573,257
1702.849,340,105,567,551,249
1723.898,336,105,544,569,90
1744.882,320,104,526,563,98
1766.000,312,108,510,553,104
1786.879,303,94,505,508,68
1808.846,298,91,538,506,71
1828.892,296,92,558,515,83
1850.098,298,104,548,513,49
1871.758,292,91,467,449,1
1897.063,292,106,245,404,0
1913.752,287,108,173,270,0
1934.443,285,108,84,202,0
1954.969,283,106,42,130,0
1976.035,286,105,46,90,0
1999.156,291,101,49,92,0
2017.882,290,104,34,94,3
