# BSL Gesture Data
"# User: 005, Gesture: 5 (Five), Sample: 4"
timestamp_ms,thumb,index,middle,ring,pinky
2.170,4,0,423,64,2
22.964,4,0,418,63,2
43.967,5,0,422,65,3
64.939,6,0,421,64,3
85.968,8,0,430,65,1
107.012,5,0,432,65,2
127.959,7,0,435,63,1
148.975,6,0,433,63,1
169.948,5,0,439,66,2
190.952,5,26,439,63,1
211.951,5,30,378,60,2
232.946,5,54,387,45,3
253.959,6,34,385,35,5
274.947,11,12,384,34,39
296.158,12,37,433,29,48
316.992,11,57,458,46,50
337.996,11,79,485,84,45
359.102,11,80,552,177,48
380.030,12,77,546,175,47
400.974,11,92,577,278,44
421.964,12,101,579,376,45
442.974,29,121,583,407,46
464.085,26,171,590,377,47
485.223,28,308,595,395,143
505.938,132,332,588,407,199
526.960,232,348,598,444,218
547.946,261,361,606,435,247
569.218,272,361,608,434,278
590.124,280,383,611,397,277
612.499,290,385,619,389,273
631.993,337,422,627,397,273
652.978,380,456,620,395,276
674.349,389,456,622,391,274
694.956,392,447,620,351,276
716.034,391,456,621,359,277
736.941,389,464,620,354,279
758.044,391,467,624,354,279
778.994,392,470,626,352,276
800.198,393,473,627,352,275
821.457,389,472,626,355,276
841.952,391,470,626,352,278
863.445,393,477,624,351,280
883.933,389,476,625,350,279
904.913,387,478,626,353,280
925.959,391,471,624,353,279
946.962,390,472,625,352,279
967.917,390,476,623,350,281
988.921,389,476,621,352,278
1009.939,387,476,620,352,277
1031.139,381,491,619,350,276
1051.929,360,486,613,337,272
1072.926,234,431,600,289,261
1093.889,33,352,600,249,230
1114.935,30,308,586,204,194
1135.947,28,42,566,255,106
1156.947,92,31,546,183,48
1177.923,78,40,517,119,45
1198.951,19,31,503,101,0
1219.936,13,15,534,59,0
1240.957,13,17,519,68,3
1261.957,22,42,535,81,3
1282.948,23,0,519,88,3
1303.981,25,0,509,95,3
1325.586,29,0,518,93,3
1345.969,103,0,519,160,4
1366.961,109,0,515,168,2
1388.077,104,0,525,104,3
1408.958,109,0,524,75,1
1430.037,116,0,524,77,2
1451.028,133,0,530,72,2
1471.983,182,0,524,72,1
1492.930,162,0,529,69,2
1513.988,167,0,509,66,2
1534.955,179,0,520,62,1
1555.930,185,0,519,73,2
1576.970,179,0,515,74,1
1597.964,162,0,508,75,2
1618.976,103,0,514,72,3
1640.036,52,0,520,69,2
1660.962,16,0,511,73,3
1681.963,15,0,526,72,2
1702.953,14,0,525,74,2
1723.957,14,1,517,71,2
1744.987,14,0,524,70,2
1766.015,12,0,526,72,1
1786.957,11,0,524,68,2
1807.968,13,0,527,63,1
1828.951,12,0,530,64,2
1851.035,10,0,528,59,0
1870.984,11,0,531,57,2
1892.038,10,0,532,55,1
1913.019,11,0,526,53,1
1933.997,10,0,530,52,1
1954.945,10,1,530,57,2
1975.951,10,0,527,57,2
1996.954,10,0,530,57,1
2018.008,10,0,529,56,1
