# BSL Gesture Data
"# User: 004, Gesture: 8 (Eight), Sample: 3"
timestamp_ms,thumb,index,middle,ring,pinky
1.829,0,96,340,24,0
22.576,0,97,338,26,0
43.633,1,96,340,25,0
66.059,0,98,339,25,0
87.716,0,99,336,24,0
106.606,1,102,339,29,0
127.595,0,115,338,20,0
148.571,0,115,334,17,0
169.590,0,124,310,19,0
190.571,1,96,331,0,0
211.551,0,87,346,34,0
232.604,0,114,353,167,0
253.617,0,87,325,380,43
274.602,0,88,272,464,63
295.577,0,92,313,478,172
316.654,0,100,342,456,168
337.558,0,104,301,471,137
359.010,0,96,281,472,184
379.613,2,96,203,468,198
401.546,0,93,205,466,197
421.695,0,93,218,455,195
442.588,0,93,245,448,195
463.695,0,93,243,443,196
484.682,0,104,240,440,198
505.777,0,110,255,431,198
526.632,0,113,241,434,198
547.684,0,107,242,432,200
568.676,1,115,234,433,202
589.701,0,94,228,435,199
610.589,0,93,227,432,197
631.783,0,93,228,431,191
652.601,0,91,228,432,187
673.559,0,93,232,434,190
694.634,0,94,252,430,189
715.650,0,93,221,438,191
736.685,0,95,236,440,190
757.659,0,94,224,436,193
778.628,0,93,221,437,187
799.630,0,91,209,439,193
820.936,0,91,194,443,192
841.856,0,92,191,444,198
862.722,2,92,192,443,197
883.852,1,91,189,445,195
904.622,0,91,195,445,194
926.556,0,92,195,446,190
946.730,0,90,199,445,189
967.823,0,91,211,444,188
988.596,0,91,213,441,189
1010.259,0,91,216,442,193
1030.574,0,93,222,441,193
1051.591,0,93,219,444,191
1072.606,3,94,223,442,190
1093.568,0,93,225,443,190
1114.558,0,94,217,444,190
1135.577,0,92,224,443,191
1156.557,0,93,241,443,189
1177.558,1,93,240,444,188
1198.611,0,93,240,443,188
1219.589,0,92,239,445,188
1240.584,0,91,240,444,187
1261.778,0,91,245,445,185
1282.658,0,92,244,446,184
1303.561,0,92,245,442,180
1324.622,0,92,244,443,181
1347.514,0,91,239,444,176
1366.733,0,93,239,442,175
1387.915,0,92,240,441,172
1408.552,0,91,244,438,171
1429.603,0,92,247,437,171
1450.590,0,91,245,437,170
1471.615,2,92,236,434,168
1492.890,0,88,233,432,165
1513.708,0,88,236,436,174
1534.653,0,88,241,437,179
1555.573,0,87,237,434,177
1576.569,0,88,234,426,178
1597.626,0,87,231,419,169
1618.577,0,88,229,414,176
1639.619,0,87,231,413,166
1660.642,0,88,251,417,178
1681.556,0,87,257,423,178
1702.576,0,89,258,422,178
1723.555,0,88,237,423,175
1744.572,2,85,241,422,172
1765.612,0,89,244,419,172
1786.713,0,87,237,418,174
1809.379,0,88,238,421,179
1828.579,0,87,233,418,179
1851.278,0,88,235,419,181
1871.094,0,86,234,417,181
1892.188,0,86,237,419,181
1912.584,0,86,241,418,181
1933.623,0,87,246,420,179
1955.623,0,87,246,422,179
1975.803,0,88,247,421,180
1996.762,0,87,248,427,181
2017.643,0,89,250,430,179
