# BSL Gesture Data
"# User: 006, Gesture: 10 (Static), Sample: 8"
timestamp_ms,thumb,index,middle,ring,pinky
1.933,46,118,355,121,49
22.994,46,118,354,119,50
43.937,47,120,353,116,50
65.211,44,119,355,111,51
86.339,44,120,355,116,49
106.980,46,120,354,115,50
128.182,47,120,355,111,51
148.964,46,119,355,110,50
169.966,47,120,356,110,49
191.002,46,117,354,120,49
212.016,47,121,355,118,50
232.996,48,119,360,120,51
254.001,46,120,360,119,50
275.001,49,123,362,119,49
295.995,46,119,360,119,50
317.805,47,120,361,119,49
337.979,47,122,361,118,50
359.118,47,120,358,119,49
380.148,47,125,357,119,48
400.985,45,120,354,119,49
422.055,47,120,354,118,50
443.120,50,122,355,119,50
464.099,46,120,353,119,49
484.977,46,121,350,118,51
505.955,47,119,352,112,53
526.919,46,122,350,113,50
548.016,46,122,348,120,49
569.442,46,122,347,118,50
589.961,48,126,347,119,49
610.996,46,120,348,118,50
631.957,47,120,347,117,51
653.151,46,121,346,117,50
673.965,47,119,346,117,49
694.941,48,120,347,114,51
716.001,49,121,344,114,51
737.000,51,121,346,112,50
757.975,46,120,345,119,50
778.961,48,120,344,120,49
799.952,47,120,347,118,51
820.958,45,120,346,119,50
841.939,48,120,345,119,50
862.947,45,119,346,121,50
884.007,46,119,346,120,48
904.958,45,121,346,119,50
925.969,44,119,345,119,50
946.946,45,118,345,118,49
968.283,48,118,346,118,51
988.943,48,120,345,118,50
1009.920,49,118,346,118,50
1030.955,46,119,346,118,51
1051.894,47,118,345,118,51
1072.899,47,121,347,118,50
1093.919,46,122,347,119,51
1114.895,45,120,347,119,51
1135.886,45,120,348,118,50
1156.881,43,121,349,117,49
1177.881,46,120,349,119,50
1198.892,44,120,348,120,51
1219.898,45,119,348,120,50
1240.930,44,119,349,119,51
1262.548,47,118,348,120,47
1282.905,43,119,349,119,49
1303.918,46,119,348,118,50
1324.962,44,119,348,119,48
1345.953,44,119,349,122,55
1366.962,45,119,348,118,49
1387.963,45,120,350,119,49
1409.056,44,119,350,119,49
1429.939,45,120,348,118,50
1452.989,44,119,349,118,51
1473.181,45,120,348,121,50
1492.965,43,120,350,119,49
1514.626,44,120,350,119,49
1534.943,43,119,350,120,49
1555.978,44,120,352,119,51
1576.978,46,118,350,119,51
1597.949,44,118,350,119,51
1618.951,49,116,351,116,50
1639.944,47,117,350,117,49
1660.952,48,116,352,115,48
1681.941,47,116,348,118,47
1702.951,46,118,349,114,49
1723.947,46,117,349,118,51
1744.955,47,117,351,117,51
1765.942,45,118,349,117,50
1786.997,46,115,350,117,50
1807.966,45,118,348,116,50
1828.945,44,118,349,120,49
1849.956,43,118,350,118,51
1873.977,43,119,348,119,50
1891.971,47,117,348,119,48
1913.086,45,116,348,116,50
1933.950,44,117,350,118,49
1954.958,45,120,352,117,49
1975.953,43,118,350,117,50
1996.914,44,117,350,116,50
2018.025,44,117,350,118,49
