# BSL Gesture Data
"# User: 005, Gesture: 3 (Three), Sample: 6"
timestamp_ms,thumb,index,middle,ring,pinky
2.176,14,75,487,349,37
22.745,15,76,491,350,38
43.760,15,75,500,332,39
64.755,14,74,503,329,41
85.758,15,75,503,340,43
106.768,16,75,504,323,44
127.772,15,74,507,331,45
148.796,17,73,503,334,47
170.068,20,73,500,339,48
190.777,24,75,497,343,48
211.770,23,73,498,344,48
232.821,25,72,518,342,50
254.142,22,72,505,334,51
274.898,71,73,513,332,52
295.960,69,36,514,317,117
316.826,24,42,516,382,164
337.775,68,0,532,385,155
360.620,66,0,540,326,200
379.817,107,0,548,309,228
400.843,80,0,547,285,228
421.985,110,0,559,208,229
445.775,147,72,556,199,231
464.030,167,71,550,228,236
485.012,172,31,566,221,251
505.968,218,13,573,189,265
527.926,265,47,565,167,267
547.775,284,96,555,164,269
569.176,268,129,542,175,268
589.886,292,125,545,174,272
611.568,306,126,558,175,278
632.619,342,126,561,183,277
652.903,389,127,562,209,286
674.034,409,132,561,233,292
694.941,476,133,531,254,297
715.878,528,130,551,252,300
748.162,539,123,566,255,324
757.765,534,126,548,207,340
778.901,542,127,550,208,339
799.852,548,104,549,259,345
820.906,560,89,542,261,345
841.908,563,92,555,263,345
863.139,569,100,540,262,346
883.878,570,100,546,263,347
904.767,572,99,542,265,347
925.760,567,97,553,265,346
946.825,566,96,556,267,345
967.881,565,98,545,266,345
988.777,566,96,555,266,345
1009.749,566,98,543,266,345
1030.742,564,99,546,266,345
1051.776,570,97,550,266,347
1072.812,567,97,554,267,344
1093.749,566,96,560,267,345
1114.814,566,98,558,266,346
1135.759,567,94,552,266,344
1156.872,568,98,554,267,344
1178.085,566,83,557,268,345
1198.789,566,83,552,267,346
1220.198,563,81,556,270,346
1240.788,556,78,555,266,346
1262.099,555,77,554,265,347
1283.819,554,74,554,265,347
1304.100,555,79,555,260,348
1324.764,557,76,553,257,346
1345.721,559,76,553,258,346
1366.760,560,86,554,252,346
1387.877,561,82,553,252,345
1408.761,560,89,554,253,345
1429.743,559,90,553,254,345
1450.719,562,89,553,257,344
1471.727,561,79,551,259,344
1492.694,559,66,552,260,346
1513.704,558,67,553,259,345
1534.711,558,82,557,260,345
1555.700,555,73,558,260,344
1576.744,551,73,557,259,344
1597.714,552,75,558,260,344
1618.726,552,81,557,257,345
1639.835,552,75,556,255,345
1660.924,551,79,554,257,345
1681.726,551,81,560,255,345
1702.713,551,81,558,257,346
1723.700,549,84,558,258,345
1744.800,549,81,558,257,344
1765.776,548,78,556,255,345
1786.844,544,76,558,255,344
1807.731,543,70,556,256,344
1828.727,539,73,555,258,345
1849.720,531,75,557,255,344
1870.721,533,74,552,255,344
1891.974,534,68,553,253,344
1912.974,530,71,556,255,342
1933.816,533,80,558,253,342
1954.739,532,61,555,252,343
1975.778,533,63,549,252,342
1996.749,533,69,550,252,341
2017.756,532,67,547,257,341
