# BSL Gesture Data
"# User: 005, Gesture: 10 (Static), Sample: 4"
timestamp_ms,thumb,index,middle,ring,pinky
1.878,171,87,487,45,49
22.762,170,84,487,43,49
44.372,172,83,485,45,48
65.024,172,84,487,46,48
85.674,174,88,488,46,50
106.658,172,85,487,52,50
127.728,171,85,486,47,49
149.063,167,83,487,44,48
169.643,165,84,487,52,49
196.940,163,84,487,52,48
212.317,162,83,470,55,47
232.646,162,83,472,50,48
253.822,165,83,471,50,49
275.461,163,84,472,53,49
295.938,165,85,473,59,50
316.686,164,84,467,52,49
337.639,165,83,461,46,49
358.768,165,83,459,50,49
379.643,166,83,465,53,48
400.642,165,84,464,49,49
421.777,165,86,461,49,49
442.682,165,88,466,50,49
463.754,161,86,450,43,48
484.635,163,84,448,31,50
505.684,163,83,445,26,48
526.615,161,84,448,22,47
547.622,159,84,452,24,48
568.676,158,84,456,23,47
589.675,151,81,463,24,46
610.650,154,81,457,26,47
631.624,155,80,457,24,46
652.639,150,79,464,24,46
673.663,148,76,477,28,49
694.656,137,78,476,26,49
715.689,16,79,481,26,50
736.694,18,78,467,27,48
757.660,15,78,476,28,47
778.578,17,79,479,26,48
799.639,17,79,475,25,47
820.709,15,79,478,25,47
841.633,15,79,483,28,48
862.618,16,78,479,26,47
883.665,15,79,481,27,48
904.642,17,80,479,29,41
925.671,17,82,472,30,32
946.701,16,78,473,29,30
967.607,17,78,474,29,33
988.717,17,79,479,28,28
1009.647,16,80,476,28,29
1030.643,18,80,477,29,23
1051.627,15,81,477,30,23
1072.578,14,81,469,29,30
1093.597,15,79,470,31,36
1114.597,13,79,465,32,38
1135.591,15,80,460,29,39
1156.577,17,78,461,29,37
1177.608,15,78,465,29,42
1198.653,15,78,465,27,44
1219.634,13,79,466,29,44
1241.350,13,79,466,28,45
1261.580,15,78,468,27,45
1284.518,15,79,469,29,46
1303.583,15,78,472,27,46
1324.592,14,79,473,28,45
1345.708,13,78,471,27,45
1366.655,13,80,471,31,45
1387.623,13,80,473,28,45
1408.694,13,79,473,27,43
1429.642,14,80,471,28,46
1450.569,12,77,475,29,45
1471.812,16,80,478,29,45
1492.596,14,79,477,28,45
1513.600,12,81,473,30,44
1534.632,14,80,476,28,45
1556.090,14,79,473,29,45
1576.855,14,80,475,29,46
1597.575,15,79,475,29,47
1618.568,13,79,475,30,46
1639.562,16,78,476,28,46
1660.588,18,79,478,30,45
1681.597,14,79,479,30,46
1702.574,14,80,478,31,45
1723.581,14,80,481,30,46
1744.582,13,80,481,30,46
1765.807,14,80,486,30,46
1786.584,14,80,482,29,45
1807.549,13,79,480,31,45
1828.600,13,78,483,31,45
1849.830,13,82,485,32,46
1874.663,14,79,486,32,50
1891.569,14,79,485,31,45
1912.615,13,79,487,31,45
1933.584,14,79,484,36,45
1954.557,13,79,484,32,46
1975.911,18,79,485,33,50
1996.642,13,79,485,31,46
2017.582,13,78,486,33,46
