# BSL Gesture Data
"# User: 006, Gesture: 9 (Nine), Sample: 6"
timestamp_ms,thumb,index,middle,ring,pinky
2.190,42,32,312,75,65
23.068,43,34,294,75,65
44.087,44,34,301,77,63
65.089,44,34,296,77,63
86.122,45,32,299,79,65
107.108,43,32,300,79,65
128.661,44,33,298,77,63
149.337,44,32,294,77,64
170.227,43,32,291,76,63
191.063,43,32,296,77,63
212.073,43,33,296,77,68
233.128,44,33,297,77,144
254.235,43,32,296,75,164
275.078,43,35,294,74,184
296.084,44,33,287,130,193
317.086,43,33,269,149,200
338.073,46,34,249,63,208
359.109,45,32,230,104,224
380.068,46,33,245,70,270
401.142,46,33,253,147,312
422.121,46,31,247,180,311
443.131,46,26,182,181,309
464.084,47,25,216,182,301
485.074,45,26,212,180,303
506.083,51,38,237,193,305
527.082,46,43,254,175,307
548.055,50,46,264,59,313
569.094,48,47,261,173,311
590.232,42,47,256,162,313
611.094,46,49,267,165,317
632.073,44,47,274,178,321
653.082,43,48,260,201,315
674.080,42,48,245,209,317
695.121,41,47,257,209,318
716.044,42,48,260,220,318
737.095,42,47,254,223,317
758.118,44,49,265,227,316
779.696,44,48,265,228,314
800.076,47,50,252,227,314
821.083,43,49,222,234,314
842.070,43,47,230,228,314
863.056,44,49,231,232,314
884.041,43,49,233,233,315
905.100,44,50,229,234,314
926.092,44,48,221,233,315
947.055,43,49,223,234,314
968.064,44,49,223,233,315
989.070,44,49,226,233,315
1010.065,48,54,222,233,315
1031.082,44,49,222,233,316
1052.067,47,52,224,235,315
1073.111,45,51,224,235,318
1094.078,46,52,233,241,317
1115.047,45,52,228,237,317
1136.048,44,51,230,238,317
1157.036,46,49,229,238,316
1178.031,45,52,230,235,317
1199.013,44,52,233,227,315
1220.040,45,52,233,236,315
1241.044,47,54,233,238,314
1262.040,45,53,233,238,315
1283.063,46,53,236,239,315
1304.036,45,54,241,240,315
1325.008,47,53,235,241,316
1346.022,46,54,234,243,317
1367.019,45,55,239,242,316
1388.047,45,53,237,243,315
1409.061,44,55,245,244,314
1430.074,45,54,243,244,315
1451.142,44,55,239,245,316
1472.540,46,55,241,243,316
1493.045,48,56,239,243,315
1514.060,46,56,239,244,315
1535.039,46,56,241,243,315
1556.088,45,57,242,247,314
1577.094,44,55,240,243,315
1598.341,45,55,239,242,315
1619.082,45,55,244,245,316
1640.066,45,53,241,236,314
1661.162,45,53,241,238,316
1682.081,44,56,242,239,315
1703.060,46,57,245,238,316
1724.091,46,57,248,239,316
1745.093,46,57,248,239,316
1766.080,45,56,244,237,317
1787.055,46,58,246,238,316
1808.046,48,58,248,238,315
1829.092,45,57,250,238,316
1850.038,45,60,248,240,316
1871.015,46,58,244,238,317
1892.092,45,58,245,238,315
1913.164,45,58,248,237,315
1934.041,47,59,252,238,315
1955.037,45,58,249,237,317
1976.112,46,56,247,237,316
1997.253,46,57,245,238,318
2018.075,45,57,248,234,317
