# BSL Gesture Data
"# User: 001, Gesture: 1 (One), Sample: 5"
timestamp_ms,thumb,index,middle,ring,pinky
1.763,185,68,244,95,0
22.662,188,69,248,99,1
43.667,185,71,250,82,2
64.776,148,71,244,73,3
85.731,137,78,244,88,1
106.631,133,74,247,94,1
127.625,36,74,247,98,1
148.883,39,75,249,91,25
169.628,37,76,283,92,29
190.625,35,69,288,51,29
211.691,38,66,292,55,29
232.691,40,58,308,60,29
253.785,197,53,374,102,32
274.674,259,63,448,64,35
295.679,308,65,409,155,41
316.725,315,71,524,343,43
337.696,317,60,532,375,49
358.659,333,52,550,422,51
380.035,432,61,564,456,50
400.916,457,59,568,463,88
421.777,470,61,576,482,88
443.234,484,63,584,494,196
463.664,504,67,591,498,217
484.712,513,63,599,503,251
506.052,524,63,600,501,269
526.678,527,63,596,502,270
547.900,531,63,596,509,271
568.639,537,66,602,503,265
589.706,542,62,607,499,277
610.753,545,63,606,501,284
631.638,546,63,607,504,284
652.782,546,63,608,502,286
673.722,545,63,607,501,286
694.690,550,66,607,505,285
715.680,547,68,606,505,285
736.691,546,67,606,504,285
757.907,551,68,607,504,285
778.700,552,67,606,503,284
799.709,553,69,606,505,285
820.700,554,67,607,504,285
841.698,555,66,607,503,284
862.676,553,66,607,507,286
883.656,554,67,607,505,286
904.718,555,67,608,505,284
925.661,556,67,607,503,285
946.831,557,68,606,503,285
968.045,555,69,607,504,285
988.631,557,68,606,501,284
1009.651,556,70,608,500,284
1030.683,553,71,607,498,284
1051.633,552,71,606,502,284
1072.619,553,70,608,501,284
1093.626,554,69,607,502,284
1114.611,554,69,610,501,285
1135.646,555,70,607,503,284
1156.639,557,70,608,503,286
1177.635,554,68,607,502,285
1198.644,556,72,606,502,285
1219.666,558,69,608,503,285
1240.626,558,69,607,502,284
1261.628,559,70,607,505,285
1282.648,557,71,607,505,284
1303.745,557,72,608,505,284
1324.766,557,71,607,504,285
1345.653,559,71,608,507,284
1366.749,558,69,608,506,283
1387.651,559,70,609,507,283
1408.626,559,71,609,506,285
1429.640,559,70,609,509,282
1450.610,560,68,608,509,283
1471.658,559,69,609,506,281
1492.673,559,66,608,510,279
1513.655,558,66,606,504,279
1534.629,557,66,608,507,278
1555.630,560,67,608,507,281
1576.635,562,70,608,503,282
1597.727,562,69,609,511,283
1618.607,560,68,607,509,283
1640.044,561,70,608,507,283
1660.682,562,68,609,506,283
1681.739,560,68,608,509,283
1702.607,561,67,609,507,283
1723.599,560,68,609,510,285
1744.661,561,67,609,506,284
1765.610,560,69,608,504,283
1786.732,560,68,607,505,282
1807.693,560,69,609,508,284
1828.631,561,66,608,510,285
1849.623,560,66,609,509,285
1870.614,561,64,608,514,285
1891.625,560,66,608,513,285
1914.495,562,66,608,510,286
1933.604,563,66,610,510,287
1954.797,562,63,609,510,285
1975.611,562,64,609,511,288
1996.585,562,63,609,511,287
2017.625,564,66,608,511,287
