# BSL Gesture Data
"# User: 006, Gesture: 4 (Four), Sample: 10"
timestamp_ms,thumb,index,middle,ring,pinky
1.937,21,45,327,58,0
22.243,23,46,329,58,5
43.282,21,42,334,58,3
64.215,20,43,328,56,4
85.214,21,41,339,55,4
106.264,21,42,333,57,4
127.339,20,50,333,57,3
148.297,21,48,333,56,3
169.312,42,56,338,56,5
190.269,43,54,313,56,4
211.271,29,61,310,59,6
232.254,52,67,292,60,6
253.676,52,65,287,57,5
274.561,93,62,279,57,6
295.295,245,48,298,57,7
316.333,366,49,299,57,4
337.750,521,53,277,58,4
358.265,578,48,284,58,3
379.406,588,47,288,59,3
400.308,594,49,291,55,8
421.257,603,48,298,55,4
442.567,605,50,291,57,4
463.312,617,51,285,57,5
484.316,616,50,286,56,3
505.267,614,47,285,55,2
526.462,614,48,290,57,3
547.333,616,48,288,55,3
568.481,617,49,286,55,4
589.310,616,47,285,56,3
610.329,609,48,287,55,4
631.266,608,47,287,57,6
652.344,608,48,288,55,5
673.343,608,52,287,58,5
694.344,607,49,289,60,8
715.399,607,49,289,57,6
736.263,606,49,292,59,5
757.357,606,47,293,58,6
778.401,605,48,293,58,6
799.276,605,45,296,58,7
820.339,607,48,297,59,7
841.262,604,47,297,59,6
862.483,604,47,296,59,7
883.202,606,47,297,60,6
904.196,606,47,298,59,7
925.283,605,48,298,58,7
946.273,603,48,298,60,6
967.259,604,47,297,57,6
988.204,605,49,300,58,6
1009.195,603,48,300,57,6
1030.194,601,47,300,59,7
1051.247,602,46,298,59,6
1072.220,602,47,301,60,6
1093.336,600,46,299,60,6
1114.331,600,48,299,59,6
1135.242,601,46,299,61,4
1156.296,599,49,300,62,6
1177.239,596,47,302,60,8
1198.254,592,46,303,60,5
1219.635,591,48,301,61,5
1240.264,590,48,302,60,6
1261.210,589,47,302,60,6
1282.252,588,45,303,61,5
1303.253,588,47,302,60,6
1324.240,585,47,303,61,6
1345.272,586,46,303,64,7
1366.197,585,47,303,60,6
1387.475,584,47,301,60,6
1408.267,585,48,302,60,5
1429.571,584,47,303,61,5
1450.224,584,47,303,60,7
1471.225,585,46,303,59,5
1492.203,583,47,304,60,5
1513.192,585,49,305,62,6
1534.184,583,46,305,61,4
1555.193,584,47,304,61,6
1576.176,584,47,305,60,6
1597.200,583,47,303,60,7
1618.209,583,47,305,61,6
1639.215,585,47,303,61,6
1660.229,585,45,305,59,6
1681.256,585,47,304,60,4
1702.264,585,46,304,58,6
1723.262,584,46,303,61,5
1744.263,585,48,303,59,7
1765.253,583,47,303,61,7
1786.258,583,47,304,61,6
1807.268,583,47,306,58,7
1828.375,582,47,307,60,6
1849.255,582,46,305,59,6
1870.400,582,47,306,59,6
1891.267,581,47,307,58,6
1912.244,583,48,310,60,6
1933.207,581,47,305,58,4
1954.228,582,48,304,59,4
1975.223,581,48,305,58,3
1996.230,582,51,306,59,4
2017.236,583,48,305,60,3
