# BSL Gesture Data
"# User: 001, Gesture: 5 (Five), Sample: 6"
timestamp_ms,thumb,index,middle,ring,pinky
2.177,3,47,376,121,1
23.355,0,50,366,126,1
44.422,0,54,369,124,2
65.347,0,54,372,125,1
86.336,0,58,359,125,2
107.305,0,65,379,123,0
129.208,0,59,360,129,4
150.382,0,60,308,149,2
170.518,0,61,334,150,9
192.646,0,64,366,174,8
212.320,22,63,378,185,7
233.294,213,68,387,46,7
254.307,246,73,348,259,26
275.205,281,71,400,328,36
296.210,389,74,380,368,35
317.297,425,75,368,373,40
338.297,454,95,322,439,37
359.329,452,94,337,464,63
380.359,461,92,337,496,66
401.224,457,173,320,476,79
422.236,472,195,329,492,79
443.229,476,205,317,522,81
464.374,484,209,406,521,92
485.372,493,216,578,524,208
506.380,496,213,581,540,224
527.323,492,213,587,544,224
548.338,499,210,589,530,232
569.253,508,210,588,528,244
590.232,515,205,588,530,257
611.531,519,214,592,544,264
632.365,520,202,593,545,278
653.482,530,198,596,555,281
674.377,531,196,596,554,288
695.376,536,211,593,555,287
716.232,534,217,592,550,290
737.419,533,204,595,547,295
758.464,532,208,596,556,294
779.218,524,212,596,559,296
800.361,540,211,595,561,295
821.371,535,213,597,562,295
842.258,529,211,600,566,293
863.233,528,209,601,556,295
884.331,530,213,599,555,296
905.233,534,216,601,560,296
926.247,527,214,601,565,296
947.239,497,215,598,541,298
968.372,440,197,586,543,280
989.269,412,182,411,523,213
1010.209,347,41,323,502,71
1031.205,281,12,427,421,48
1052.231,1,24,282,316,24
1073.185,1,48,296,191,9
1094.189,4,76,265,74,0
1115.169,4,70,16,113,0
1136.210,15,53,16,103,1
1157.213,12,38,26,102,0
1178.218,12,12,86,103,4
1199.210,11,6,130,112,0
1220.212,6,12,176,116,0
1241.656,3,15,217,104,0
1262.209,4,13,198,119,0
1283.409,2,13,200,115,0
1304.238,3,11,243,122,1
1325.222,2,15,226,117,1
1346.224,0,14,234,126,1
1367.377,3,14,216,111,0
1388.231,0,14,251,119,0
1409.218,1,9,245,116,1
1430.211,1,9,219,123,1
1451.444,0,15,257,119,1
1472.277,1,21,233,118,1
1493.220,0,18,219,114,1
1514.223,0,18,249,109,0
1535.211,0,17,275,111,0
1556.206,0,12,274,117,0
1577.181,0,19,266,114,0
1598.230,0,11,211,108,1
1619.196,0,13,173,118,1
1640.190,0,7,178,109,1
1661.218,0,10,175,124,1
1682.230,1,10,173,123,1
1703.216,0,12,177,125,0
1724.206,0,13,177,104,0
1745.189,0,12,144,115,0
1766.200,0,9,145,104,0
1787.216,0,6,144,110,0
1808.188,0,4,142,110,1
1829.293,0,2,172,103,0
1850.227,0,0,170,105,0
1871.207,0,4,175,112,1
1892.572,0,2,174,117,3
1913.254,1,0,177,119,2
1934.191,1,0,179,114,2
1955.214,0,0,174,111,4
1976.250,0,1,174,114,1
1997.208,0,0,173,112,0
2018.195,1,0,173,103,0
